"image","prediction"
"images_group_62_9121_8886.png","С. С."
"images_group_62_9121_8887.png","1743) 1:2"
"images_group_62_9121_8888.png","Мугайская"
"images_group_62_9121_8889.png","пластической"
"images_group_62_9121_8890.png","1811 11.07.2017"
"images_group_62_9121_8891.png","постановления"
"images_group_62_9121_8893.png","После вин"
"images_group_62_9121_8894.png","подготовку"
"images_group_62_9121_8896.png","У нПОЛЕНг"
"images_group_62_9121_8897.png","компанией действия"
"images_group_62_9121_8898.png","Состояние"
"images_group_62_9121_8899.png","термин"
"images_group_62_9121_8900.png","После"
"images_group_62_9121_8901.png","ГУПП ППППППППО"
"images_group_62_9121_8902.png","Большая"
"images_group_62_9121_8903.png","ГИПЛИТА"
"images_group_62_9121_8904.png","постановка"
"images_group_62_9121_8905.png","САНТОКАТОНИТЕЛЕПЛИТЕЛИ"
"images_group_62_9121_8907.png","20.08.1932"
"images_group_62_9121_8908.png","танцев от"
"images_group_62_9121_8909.png","Подпольский"
"images_group_62_9121_8910.png","18-30-30"
"images_group_62_9121_8911.png","гласилина"
"images_group_62_9121_8912.png","3:30:11:0 11:0"
"images_group_62_9121_8913.png","Приходит на"
"images_group_62_9121_8914.png","11-й"
"images_group_62_9121_8915.png","16.10.1951.11."
"images_group_62_9121_8916.png","1242 1111,4"
"images_group_62_9121_8917.png","Матчевич"
"images_group_62_9121_8918.png","штабсостав"
"images_group_62_9121_8919.png","Пополнино"
"images_group_62_9121_8920.png","РУПИСССРПЦ СКОЙ"
"images_group_62_9121_8921.png","Сейнетт"
"images_group_62_9121_8922.png","эти именем"
"images_group_62_9121_8923.png","установка"
"images_group_62_9121_8925.png","днепрополнительно"
"images_group_62_9121_8926.png","ГРУПП ЛАТИМО"
"images_group_62_9121_8927.png","2022"
"images_group_62_9121_8928.png","(2021) 1:"
"images_group_62_9121_8929.png","Кентреволок"
"images_group_62_9121_8930.png","11Геролевское"
"images_group_62_9121_8931.png","религиознанного"
"images_group_62_9121_8932.png","ГУПНАТО ТО"
"images_group_62_9121_8933.png","11:2 0:0"
"images_group_62_9130_10452.png","центнаго"
"images_group_62_9130_10453.png","сбора,"
"images_group_62_9130_10454.png","стали"
"images_group_62_9130_10455.png","УТАИВАТБ"
"images_group_62_9130_10456.png","количество"
"images_group_62_9130_10457.png","добытаго"
"images_group_62_9130_10458.png","золота,"
"images_group_62_9130_10459.png","А"
"images_group_62_9130_10460.png","ВМБСТБ"
"images_group_62_9130_10461.png","СБ"
"images_group_62_9130_10462.png","ТБМБ"
"images_group_62_9130_10463.png","участились"
"images_group_62_9130_10464.png","кражи"
"images_group_62_9130_10465.png","И"
"images_group_62_9130_10466.png","прода-"
"images_group_62_9130_10467.png","жа"
"images_group_62_9130_10468.png","золота"
"images_group_62_9130_10469.png","рабочими,"
"images_group_62_9130_10470.png","сбывавшими"
"images_group_62_9130_10471.png","ЕГО"
"images_group_62_9130_10472.png","ПОДБ"
"images_group_62_9130_10473.png","ВИДОМБ"
"images_group_62_9130_10474.png",", вольно-приносительскаго,"
"images_group_62_9130_10475.png","НС"
"images_group_62_9130_10476.png","подлежащаго"
"images_group_62_9130_10477.png","взыска-"
"images_group_62_9130_10478.png","НИЯМБ"
"images_group_62_9130_10479.png","ВБ"
"images_group_62_9130_10480.png","ПОЛБЗУ"
"images_group_62_9130_10481.png","казны."
"images_group_62_9130_10482.png","Пересмотръ"
"images_group_62_9130_10483.png","этого"
"images_group_62_9130_10484.png","закона,"
"images_group_62_9130_10485.png","ВБ"
"images_group_62_9130_10486.png","ЦБЛЯХБ"
"images_group_62_9130_10487.png","большаго"
"images_group_62_9130_10488.png","приспособления"
"images_group_62_9130_10489.png","его"
"images_group_62_9130_10490.png","КБ"
"images_group_62_9130_10491.png","УСЛОВИЯМБ"
"images_group_62_9130_10492.png","золотого"
"images_group_62_9130_10493.png","промысла,"
"images_group_62_9130_10494.png","был Б"
"images_group_62_9130_10495.png","бы"
"images_group_62_9130_10496.png","желательнымъ"
"images_group_62_9130_10497.png","ИЗБ"
"images_group_62_9130_10498.png","ДРУГИХБ"
"images_group_62_9130_10499.png","МБРБ"
"images_group_62_9130_10500.png","КБ"
"images_group_62_9130_10501.png","поднятию"
"images_group_62_9130_10502.png","золотопромыш-"
"images_group_62_9130_10503.png","пенности"
"images_group_62_9130_10504.png","МОЖНО"
"images_group_62_9130_10505.png","УКАЗАТБ"
"images_group_62_9130_10506.png","на"
"images_group_62_9130_10507.png","устройство"
"images_group_62_9130_10508.png","И"
"images_group_62_9130_10509.png","улучшение"
"images_group_62_9130_10510.png","ПРЛИСКОВЫХБ"
"images_group_62_9130_10511.png","дорог Б,"
"images_group_62_9130_10512.png","облегчение"
"images_group_62_9130_10513.png","золотопромышленникамъ"
"images_group_62_9130_10514.png","выдачи"
"images_group_62_9130_10515.png","НМБ"
"images_group_62_9130_10516.png","ССУДБ"
"images_group_62_9130_10517.png","ИЗБ"
"images_group_62_9130_10518.png","Государственнаго"
"images_group_62_9130_10519.png","Банка"
"images_group_62_9130_10520.png","на"
"images_group_62_9130_10521.png","оборудование"
"images_group_62_9130_10522.png","Пртисковъ"
"images_group_62_9130_10523.png","11,"
"images_group_62_9130_10524.png","наконец Б,"
"images_group_62_9130_10525.png","открытие"
"images_group_62_9130_10526.png","ВБ"
"images_group_62_9130_10527.png","ГО-"
"images_group_62_9130_10528.png","род Б"
"images_group_62_9130_10529.png","КрасноярскБ"
"images_group_62_9130_10530.png","низшей"
"images_group_62_9130_10531.png","горно-технической"
"images_group_62_9130_10532.png","школы."
"images_group_62_9130_10533.png","Последняя"
"images_group_62_9130_10534.png","особенно"
"images_group_62_9130_10535.png","желательна,"
"images_group_62_9130_10536.png","ВБ"
"images_group_62_9130_10537.png","ВИДУ"
"images_group_62_9130_10538.png","современной"
"images_group_62_9130_10539.png","разработки"
"images_group_62_9130_10540.png","ЗОЛОТЫХБ"
"images_group_62_9130_10541.png","ПриСКОВБ"
"images_group_62_9130_10542.png","механическимъ"
"images_group_62_9130_10543.png","ПУТЕМБ."
"images_group_62_9130_10544.png","Горнозаводская"
"images_group_62_9130_10545.png","Изъ"
"images_group_62_9130_10546.png","ДРУГИХБ"
"images_group_62_9130_10547.png","ископаемыхъ"
"images_group_62_9130_10548.png","минералов Б"
"images_group_62_9130_10549.png","ВБ"
"images_group_62_9130_10550.png","губер-"
"images_group_62_9130_10551.png","промышленность."
"images_group_62_9130_10552.png","НИИ"
"images_group_62_9130_10553.png","надлежить"
"images_group_62_9130_10554.png","ОТМБТИТЫ"
"images_group_62_9130_10555.png","добычу"
"images_group_62_9130_10556.png","чугуна,"
"images_group_62_9130_10557.png","железа,"
"images_group_62_9130_10558.png","МБДИ,"
"images_group_62_9130_10559.png","азбеста,"
"images_group_62_9130_10560.png","каменнаго"
"images_group_62_9130_10561.png","УГЛЯ"
"images_group_62_9130_10562.png","И"
"images_group_62_9130_10563.png","СОЛИ."
"images_group_62_9130_10564.png","Главныйшимъ"
"images_group_62_9130_10565.png","м ВСторождениемъ"
"images_group_62_9130_10566.png","ЭТИХБ"
"images_group_62_9130_10567.png","ископаемыхъ"
"images_group_62_9130_10568.png","является"
"images_group_62_9130_10569.png","Минусинск1й"
"images_group_62_9130_10570.png","горный"
"images_group_62_9130_10571.png","округъ,"
"images_group_62_9130_10572.png","который"
"images_group_62_9130_10573.png","ПО"
"images_group_62_9130_10574.png","об-"
"images_group_62_9130_10575.png","ширности"
"images_group_62_9130_10576.png","11"
"images_group_62_9130_10577.png","мощности"
"images_group_62_9130_10578.png","залежей"
"images_group_62_9130_10579.png","СЛЕДУЕТБ"
"images_group_62_9130_10580.png","ОТНЕСТИ"
"images_group_62_9130_10581.png","КБ"
"images_group_62_9130_10582.png","числу"
"images_group_62_9130_10583.png","богатЕйшихъ"
"images_group_62_9130_10584.png","районовъ"
"images_group_62_9130_10585.png","Сибири"
"images_group_62_9130_10586.png","11"
"images_group_62_9130_10587.png","горнопромыш-"
"images_group_62_9130_10588.png","пленность"
"images_group_62_9130_10589.png","ВБ"
"images_group_62_9130_10590.png","НЕМБ"
"images_group_62_9130_10591.png","ПРИ"
"images_group_62_9130_10592.png","благоприятных Б"
"images_group_62_9130_10593.png","обстоятель-"
"images_group_62_9130_10594.png","СТВаХБ"
"images_group_62_9130_10595.png","ИМБЕТБ"
"images_group_62_9130_10596.png","ВСБ"
"images_group_62_9130_10597.png","данныя"
"images_group_62_9130_10598.png","КБ"
"images_group_62_9130_10599.png","своему"
"images_group_62_9130_10600.png","развитию."
"images_group_62_9130_10601.png","Въ"
"images_group_62_9130_10602.png","на-"
"images_group_62_9130_10603.png","стоящее"
"images_group_62_9130_10604.png","же"
"images_group_62_9130_10605.png","время,"
"images_group_62_9130_10606.png","за"
"images_group_62_9130_10607.png","удаленностью"
"images_group_62_9130_10608.png","округа"
"images_group_62_9130_10609.png","ОТБ"
"images_group_62_9130_10610.png","ПРО-"
"images_group_62_9130_10611.png","мышленныхъ"
"images_group_62_9130_10612.png","центров Б"
"images_group_62_9130_10613.png","11"
"images_group_62_9130_10614.png","недостаткомъ"
"images_group_62_9130_10615.png","правильныхъ"
"images_group_62_9130_10616.png","И"
"images_group_62_9130_10617.png","Удобныхъ"
"images_group_62_9130_10618.png","ПУТЕЙ"
"images_group_62_9130_10619.png","сообщения,"
"images_group_62_9130_10620.png","ВБ"
"images_group_62_9130_10621.png","СВЯЗИ"
"images_group_62_9130_10622.png","СБ"
"images_group_62_9130_10623.png","ОТСУТСТВТЕМБ"
"images_group_62_9130_10624.png","СОЛИДНЫХБ"
"images_group_62_9130_10625.png","предпринимателей,"
"images_group_62_9130_10626.png","ВСБ"
"images_group_62_9130_10627.png","горныя"
"images_group_62_9130_10628.png","богатства"
"images_group_62_9130_10629.png","остаются"
"images_group_62_9130_10630.png","ВПОЛНБ"
"images_group_62_9130_10631.png","ИПИ"
"images_group_62_9130_10632.png","ЧАСТБЮ"
"images_group_62_9130_10633.png","ВТУНБЛЕЖАЩИМИ."
"images_group_62_9130_10634.png","Чугуннолитейное"
"images_group_62_9130_10635.png","11"
"images_group_62_9130_10636.png","железодБлательное"
"images_group_62_9130_10637.png","ПРОЙЗВОД-"
"images_group_62_9130_10638.png","СТВА,"
"images_group_62_9130_10639.png","ограничиваясь"
"images_group_62_9130_10640.png","ПО"
"images_group_62_9130_10641.png","прежнему"
"images_group_62_9130_10642.png","ОДНИМБ"
"images_group_62_9130_10643.png","Абаканскимъ"
"images_group_62_9130_10644.png","заводомъ"
"images_group_62_9130_10645.png","ДЕЙСТВИТЕЛЬНАГО"
"images_group_62_9130_10646.png","Тайнаго"
"images_group_62_9130_10647.png","СОВЕТНИКА"
"images_group_62_9130_10648.png","РАТБ-"
"images_group_62_9130_10649.png","Якова-Рожнова,"
"images_group_62_9130_10650.png","выразились"
"images_group_62_9130_10651.png","90.622"
"images_group_62_9130_10652.png","ПУДАМИ"
"images_group_62_9130_10653.png","чугуна и"
"images_group_62_9130_10654.png","чугуннаго"
"images_group_62_9130_10655.png","ЛИТБЯ"
"images_group_62_9130_10656.png","11"
"images_group_62_9130_10657.png","1 12,220"
"images_group_62_9130_10658.png","ПУДАМИ"
"images_group_62_9130_10659.png","жЕЛБЗа,"
"images_group_62_9130_10660.png","ТО"
"images_group_62_9130_10661.png","ССГБ"
"images_group_62_9130_10662.png","производительность"
"images_group_62_9130_10663.png","завода"
"images_group_62_9130_10664.png","ВБ"
"images_group_62_9130_10665.png","ОТЧЕТНОМБ"
"images_group_62_9130_10666.png","году,"
"images_group_62_9130_10667.png","ПО"
"images_group_62_9130_10668.png","СРЭВ-"
"images_group_62_9130_10669.png","НЕНТО"
"images_group_62_9130_10670.png","СБ"
