image,prediction
images_group_62_908_15156.png,къ 1867 году
images_group_62_908_15157.png,на лицо.
images_group_62_908_15158.png,Въ недоимко
images_group_62_908_15159.png,на жителяхъ
images_group_62_908_15160.png,Экономического
images_group_62_908_15161.png,поселенческого
images_group_62_908_15162.png,капитала
images_group_62_908_15163.png,КМ Января
images_group_62_908_15164.png,1866 года
images_group_62_908_15165.png,остава -
images_group_62_908_15166.png,лось
images_group_62_908_15167.png,на мшю
images_group_62_908_15168.png,сего капитала
images_group_62_908_15169.png,Въ негоимко
images_group_62_908_15170.png,на жителяхь.
images_group_62_908_15171.png,Вы 1865 году.
images_group_62_908_15172.png,слюдовало
images_group_62_908_15173.png,собрать
images_group_62_908_15174.png,Въ то
images_group_62_908_15175.png,число
images_group_62_908_15176.png,собрано
images_group_62_908_15177.png,Исключено
images_group_62_908_15178.png,заубылью
images_group_62_908_15179.png,Эгрич
images_group_62_908_15180.png,Построило
images_group_62_908_15181.png,въ счетъ
images_group_62_908_15182.png,оклада
images_group_62_908_15183.png,1864 года
images_group_62_908_15184.png,За томъ
images_group_62_908_15185.png,колчислу
images_group_62_908_15186.png,Января
images_group_62_908_15187.png,1867 года
images_group_62_908_15188.png,осталось
images_group_62_908_15189.png,во недоимков
images_group_62_908_15190.png,жителяхь -
images_group_62_908_17488.png,25322р.
images_group_62_908_17489.png,24бур.
images_group_62_908_17490.png,34435р
images_group_62_908_17491.png,5184.
images_group_62_908_17492.png,224 ф.
images_group_62_908_17493.png,2455 р.
images_group_62_908_17494.png,42р
images_group_62_908_17495.png,110р.
images_group_62_908_17496.png,27682
images_group_62_908_17497.png,2598 р.
images_group_62_908_17498.png,34435
images_group_62_908_17499.png,1284Ор.
images_group_62_908_17500.png,483 р
images_group_62_908_17501.png,658 р.
images_group_62_908_17502.png,103р.
images_group_62_908_17503.png,2275р.
images_group_62_908_17504.png,1096 р.
images_group_62_908_17505.png,2439р.
images_group_62_908_17506.png,7618
images_group_62_908_17507.png,1765р.
images_group_62_908_17508.png,892р.
images_group_62_908_17509.png,15362р.
images_group_62_908_17510.png,449р.
images_group_62_908_17511.png,58р.
images_group_62_908_17512.png,12р.
images_group_62_908_17513.png,408 р.
images_group_62_908_17514.png,2013-р.
images_group_62_908_17515.png,3:44р.
images_group_62_908_17516.png,Дв'ин
images_group_62_908_17517.png,483
images_group_62_908_17518.png,43 к.
images_group_62_908_17519.png,Юк
images_group_62_908_17520.png,60:ю
images_group_62_908_17521.png,50 к.
images_group_62_908_17522.png,69%к
images_group_62_908_17523.png,в Уп.
images_group_62_908_17524.png,Звук:
images_group_62_908_17525.png,464 ик
images_group_62_908_17526.png,45 тп
images_group_62_908_17527.png,49к.
images_group_62_908_17528.png,2к:
images_group_62_908_17529.png,13 чех
images_group_62_908_17530.png,ДБ.
images_group_62_908_17531.png,Юк.
images_group_62_908_17532.png,Док.
images_group_62_908_17533.png,Юк
images_group_62_908_17534.png,44эк.
images_group_62_908_17535.png,23 ж.
images_group_62_908_17536.png,52ю.
images_group_62_908_17537.png,15к.
images_group_62_908_17538.png,434 к.
images_group_62_908_17539.png,96чк
images_group_62_908_17540.png,815.
images_group_62_908_17541.png,78 к
images_group_62_908_17542.png,Ю́к
images_group_62_908_17543.png,26%.
images_group_62_910_18073.png,7787.
images_group_62_910_18074.png,1394
images_group_62_910_18075.png,"44,40"
images_group_62_910_18076.png,"92,"
images_group_62_910_18077.png,16.
images_group_62_910_18078.png,50%
images_group_62_910_18079.png,.65.
images_group_62_910_18080.png,"28,"
images_group_62_910_18081.png,92.
images_group_62_910_18082.png,15.718.
images_group_62_910_18083.png,978.
images_group_62_910_18084.png,"45,"
images_group_62_910_18085.png,823
images_group_62_910_18086.png,63.971.
images_group_62_910_18087.png,18 3
images_group_62_910_18088.png,в;
images_group_62_910_18089.png,18.88.
images_group_62_910_18090.png,40.258.
images_group_62_910_18091.png,33 ;
images_group_62_910_18092.png,20.502.
images_group_62_910_18093.png,в 43.
images_group_62_910_18094.png,ду́
images_group_62_910_18095.png,16.605
images_group_62_910_18096.png,26;
images_group_62_910_18097.png,"М,"
images_group_62_910_18098.png,60.760
images_group_62_910_18099.png,172779.
images_group_62_910_18100.png,65;
images_group_62_910_18101.png,48:
images_group_62_910_18102.png,3210.
images_group_62_910_18103.png,1602
images_group_62_910_18104.png,"53,"
images_group_62_910_18105.png,19.
images_group_62_910_18106.png,- 2822.
images_group_62_910_18107.png,66;
images_group_62_910_18108.png,1196.
images_group_62_910_18109.png,43;
images_group_62_910_18110.png,1587.
images_group_62_910_18111.png,"5 3,"
images_group_62_910_18112.png,446.
images_group_62_910_18113.png,86
images_group_62_910_18114.png,5250.
images_group_62_910_18115.png,з.
images_group_62_910_18116.png,в563 в 3.
images_group_62_910_18117.png,29
images_group_62_910_18118.png,г.).
images_group_62_9121_18537.png,пгэ
images_group_62_910_21424.png,Фуб.
images_group_62_910_21425.png,хоп.
images_group_62_910_21426.png,Фуб.
images_group_62_910_21427.png,хоп
images_group_62_910_21428.png,Дуб.
images_group_62_910_21429.png,хоп
images_group_62_910_21430.png,Фуб.
images_group_62_910_21431.png,коп
images_group_62_910_21432.png,Дуб.
images_group_62_910_21433.png,поп
images_group_62_910_21434.png,Фуб.
images_group_62_910_21435.png,хот
images_group_62_910_21436.png,Руб.
images_group_62_910_21437.png,кот
images_group_62_908_21528.png,на
images_group_62_9091_21693.png,"2,7"
images_group_62_9091_21694.png,Е
images_group_62_9091_21695.png,гг.)
images_group_62_9091_21696.png,гг.
images_group_62_910_21757.png,г.)
images_group_62_910_21758.png,2.
images_group_62_910_21759.png,З.
images_group_62_910_21760.png,4)
images_group_62_910_21761.png,б.)
images_group_62_910_21762.png,6)
images_group_62_910_21763.png,7)
images_group_62_9104_21767.png,3 6
images_group_62_9119_21830.png,48
images_group_62_9121_21832.png,ГО
images_group_62_9136_21850.png,6
images_group_62_9130_21853.png,г
images_group_62_9140_21854.png,8
images_group_62_908_21937.png,88
images_group_62_908_21938.png,У.;
images_group_62_9087_21946.png,25
images_group_62_910_21965.png,Янг. 1816.
images_group_26_36_187.png,пр.
images_group_26_36_188.png,пр
images_group_26_36_189.png,М
images_group_26_36_190.png,Бтли и
images_group_26_36_191.png,моль
images_group_26_36_192.png,во
images_group_26_36_193.png,губернополь
images_group_26_36_194.png,города
images_group_26_36_195.png,вредячи:
images_group_26_36_196.png,Поймано
images_group_26_36_197.png,военных
images_group_26_36_198.png,б
images_group_26_36_199.png,городить
images_group_26_36_200.png,Красноярского
images_group_26_36_201.png,который
images_group_26_36_202.png,спани
images_group_26_36_203.png,же
images_group_26_36_204.png,в
images_group_26_36_205.png,опрерась
images_group_26_36_206.png,909
images_group_26_36_207.png,птомъ
images_group_26_36_208.png,ш
images_group_26_36_209.png,волостия
images_group_26_36_210.png,печении
images_group_26_36_211.png,учебнымо
images_group_26_36_212.png,его
images_group_26_36_213.png,сил
images_group_26_36_214.png,отчийшись
images_group_26_36_215.png,лью
images_group_26_36_216.png,ным
images_group_26_36_217.png,во
images_group_26_36_218.png,теснить
images_group_26_36_219.png,сый
images_group_26_36_220.png,со
images_group_26_36_221.png,желань
images_group_26_36_222.png,со
images_group_26_36_223.png,Сибирь
images_group_26_36_224.png,Ф
images_group_26_36_225.png,гъ
images_group_26_36_226.png,шель
images_group_26_36_227.png,сих
images_group_26_36_228.png,поемы-
images_group_26_36_231.png,арестан
images_group_26_36_232.png,них
images_group_26_36_233.png,б
images_group_26_36_234.png,линщино.
images_group_26_36_235.png,пик
images_group_26_36_236.png,Вышняк
images_group_26_36_237.png,электром
images_group_26_36_238.png,поима
images_group_26_36_239.png,Работы
images_group_26_36_240.png,по
images_group_26_36_241.png,построить
images_group_26_36_242.png,ка
images_group_26_36_243.png,но
images_group_26_36_244.png,И
images_group_26_36_245.png,прежно
images_group_26_36_246.png,субу
images_group_26_36_247.png,ю
images_group_26_36_249.png,меньших
images_group_26_36_250.png,тюремнаи
images_group_26_36_251.png,Шемка
images_group_26_36_252.png,Пристановержателей
images_group_26_36_253.png,открыто
images_group_26_36_254.png,во
images_group_26_36_255.png,2.
images_group_26_36_256.png,"Онийско,"
images_group_26_36_257.png,подч
images_group_26_36_258.png,нашего
images_group_26_36_259.png,Ш
images_group_26_36_260.png,пририно
images_group_26_36_261.png,сгру
images_group_26_36_262.png,И.
images_group_26_36_263.png,человекко.
images_group_26_36_264.png,пишь
images_group_26_36_265.png,учребщенного
images_group_26_36_266.png,ссеич
images_group_26_36_267.png,по
images_group_26_36_268.png,митита
images_group_26_36_269.png,продолжаются
images_group_26_36_270.png,ус
images_group_26_36_271.png,полного.
images_group_26_36_272.png,Пострыйка
images_group_26_36_273.png,такина
images_group_26_36_274.png,гг.
images_group_26_36_275.png,Аристанты:
images_group_26_36_276.png,Риель
images_group_26_36_277.png,арестантны
images_group_26_36_278.png,вебно
images_group_26_36_279.png,еит
images_group_26_36_280.png,пончели
images_group_26_36_281.png,в-е
images_group_26_36_282.png,Небгорр
images_group_26_36_283.png,ИБЕ
images_group_26_36_284.png,вычиности
images_group_26_36_285.png,подъ
images_group_26_36_286.png,Жб
images_group_26_36_287.png,выхото
images_group_26_36_288.png,Сарас
images_group_26_36_289.png,памятнист
images_group_26_36_290.png,посли
images_group_26_36_291.png,рё́к
images_group_26_36_292.png,показаны
images_group_26_36_293.png,и
images_group_26_36_294.png,ранннштранные
images_group_26_36_295.png,пч
images_group_26_36_296.png,рассть
images_group_26_36_297.png,брость
images_group_26_36_298.png,устроена
images_group_26_36_299.png,примерн
images_group_26_36_300.png,ститри
images_group_26_36_301.png,остроги
images_group_26_36_302.png,Церковь.
images_group_26_36_303.png,Получебным
images_group_26_36_304.png,приговорамко
images_group_26_36_305.png,Питройка
images_group_26_36_306.png,веребежных
images_group_26_36_307.png,содержилось
images_group_26_36_308.png,отырмая
images_group_26_36_309.png,и подъ
images_group_26_36_310.png,острога
images_group_26_36_311.png,вв
images_group_26_36_312.png,1.2
images_group_26_36_313.png,Пинекто
images_group_26_36_314.png,приз
images_group_26_36_315.png,арестами
images_group_26_36_316.png,Ев
images_group_26_36_317.png,членых
images_group_26_36_318.png,вирития
images_group_26_36_319.png,по
images_group_26_36_320.png,почиключенницев
images_group_26_36_321.png,побрядчикомо
images_group_26_36_322.png,понтрикту
images_group_26_36_323.png,сем
images_group_26_36_324.png,влючев
images_group_26_36_325.png,полчили
images_group_26_36_326.png,пч
images_group_26_36_327.png,ж
images_group_26_36_328.png,Тюремные
images_group_26_36_329.png,плев
images_group_26_36_330.png,Выигре.
images_group_26_36_331.png,Во
images_group_26_36_332.png,оржи́слова
images_group_26_36_333.png,Россотт
images_group_26_36_334.png,постройко
images_group_26_36_335.png,Б
images_group_26_36_336.png,земля
