image,prediction
test1293.png,22р _ео2&
test1294.png,202&22_
test1295.png,СеиЁжв
test1296.png,_еехшке_Яееба
test1297.png,Аошеш2
test1298.png,#оокиера
test1299.png,~евскев8
test13.png,75._09 2020
test130.png,?ъфо6чсч
test1302.png,3*3739
test1303.png,Ё3_&
test1304.png,{ЛСО?со ?0эо
test1305.png,Хужж_К#
test1306.png,(
test1307.png,_с__2
test1308.png,евеке_
test1309.png,~_!&с&]у2
test131.png,ш ей кс
test1310.png,@ёхсе.2ь&€
test1311.png,@2е
test1312.png,&&ъ2еДё
test1313.png,78 07 * ооо:
test1314.png,Деокес&₽
test1315.png,кашхше
test1316.png,к1аЁ_
test1317.png,Боее
test1318.png,шАееоошы_ш
test1319.png,7ш2 ф
test132.png,#е ие |
test1320.png,Шеаг+
test1322.png,Ио+имфе ф
test1323.png,[улЧё"
test1324.png,ф0с+ес+ил2 +
test1327.png,2 Пен14
test1328.png,1ч _ н99 '2  2072 .
test133.png,езоЭчк&
test1330.png,2 |а"ере
test1333.png,ОГетеь чь00
test1334.png, е ЯъФоре _
test1335.png,с_Ъсе  со
test1336.png,09 #ЕКАБРЯ /9807
test1337.png,(чДж8@_ 'ъостёМачх)
test1339.png,942 .222с&  +ы &
test134.png,@,.? &ч' ч
test1340.png,Ч212 2903 3396 699 .
test1341.png,30%0/810 {9009с.007/6
test1342.png,30232219ч8119.00609029
test1343.png,0 9Ч523116
test1344.png,212<
test1345.png,~шя2е
test1346.png,2741 2с,6ъ
test1347.png,"~аи"лвд"уж#'ж
test1348.png,мко Яч+0
test1349.png,0 "~ -жч >
test135.png,стсы)сэтч} 6 @  !чь
test1350.png,(&огоко₽
test1351.png,2 ксесёе 17е
test1352.png,Р2й-с7е ;и 0 %2&&
test1353.png,Аибко илил <
test1354.png,3 соо Щ  (ее
test1355.png,/и'& % /4
test1357.png,Зня В^е ч 2
test1358.png,РЕ,ВЕДШшш
test136.png,СХООС чэ Сгъ
test1360.png,&  ^-9?
test1361.png,ке  Ждеч&^
test1364.png,03 ф +Х   ш~Уом
test1365.png,Морозов А
test1366.png,7же [~@~#~~
test1367.png,Эжеее0
test1368.png,0а+Нсеее
test1369.png,"хБРЕ"9Е ЗХиогт
test137.png,с[х& ) 6"и
test1370.png,08 , 0 2 . 2912,
test1371.png,,2   @Я2х &
test1373.png,1/29 его 2&2472+4
test1374.png,и& ф&ссесо28
test1375.png,7 &>Р
test1376.png,%о ёесес €7,
test1377.png,{6% 22 2е А,/:
test138.png,@олдд |
test1380.png,БЕРЕЗКИНА
test1381.png,И€е{еса
test1382.png,220 ээ& ,"7 ~ах
test1383.png,{ & 22 &0
test1384.png,%ёе >
test1386.png,[у2сесе >2&2 ,
test1387.png,/2 2е  ~ 29/7 -
test1388.png,8 <(6/ > 7 ече_&_€
test139.png,с+ э ,
test1390.png,и/8е 7 Зе ес&е
test1392.png,с 7 }, 2(
test1393.png,0 % 72е2/е& 194/2,
test1394.png,Зс я 6 х € ч <
test1395.png," -ц&  
test1396.png,ф ( Хоноч~
test1397.png,'Осуфа / с ^ебер+ос-
test1398.png,?/4 !€44с& & -
test1399.png,Сс+ %8 (
test14.png,оифАмор
test140.png,ссёыфжчот
test1400.png,[7? -@^-&< |ъ€ 4 {
test1401.png,~&  ьсь [@
test1402.png,ППРостРочкои
test1403.png,{%-? соб `
test1404.png,[;; (ес4;   9 
test1405.png,С4 ба/ оъ&+<    /
test1409.png,З02 @женц 2 .
test141.png,4*ю#|*ч
test1411.png,Уожеч   . .
test1413.png,ии/9
test1414.png,?еелоля елбрэ
testt1414.png, "& @ре _ &
test1415.png,~2е;и0 [(а&я &16 [0
test1416.png,Яоцол 7еЛно   @@$ ч; &
test1417.png,Яощеио С (
test1418.png,13 Къэм
test1419.png,10   {%: 29,5 ?
test142.png,)ш@^чл
test1423.png,[СЁ л/ъ€: &ст
test1424.png,Жсировд
test1425.png,[шг (@(ыь Ь2;"
testt1425.png,04&4 ++ёт4{ .
test1426.png,", ц< ъаСкъс 2 
test1428.png,%щ+&   6, Д
test1429.png,'ёкч& && ? ]   ЯЧыё кх:ё1" Ч
test143.png,#ы& ччи
test1430.png,011   ,ч~@ :й   5 (%1 яф
test1431.png,224 оёмеоб&2ъее& _
test1432.png,щъч.. &@ш
test1433.png,<_Те2й2
test1434.png,7 амнииким Очеетоъовок '[ # `
test1435.png,2сАесскхъа
test1438.png,Зя [_@ны э
test1439.png,Я&&ч   юхсежора
test144.png,&5;&€
test1440.png,1 {е*ралх 1965 ,.
test1441.png,Зох@_ен .
test1442.png,ёхооуснлоо
test1443.png,иоос 4
test1444.png,(9е   Иое%Ичте
test1445.png,9със6Ы
test1446.png,& @ц;7& 9ех&ъы
test1447.png,__е_1948 2 
test1448.png,уо   Поч+ @Ч
test1449.png,7/э4с0/4 хос
test145.png,"ох х) ок
test1450.png,сус9е? @
test1451.png,П,жльна
test1452.png,27121
test1454.png,26.0 3.2014
test1455.png,(+сувно & 8
test1456.png,Яос+   /%( Кь есси-
test1457.png,39₽б,сще
test1458.png,0   ч&
test1459.png,ор?чею @д 0 
test146.png,[& (кое/+
test1460.png,(о4 %~&со   ^. Ч
test1461.png,С %@  ёчехелос
test1462.png,#{ч*~#&с р2 ся
test1464.png,и/юс+  |чЧфессесс&_
test1465.png,сросе л
test1467.png,28 #сеЖ, 262€ : .
test1468.png,7ее _Реех Ф %е
test1469.png,3 79 40_
test147.png,+11 +_кого
test1471.png,~е2в@2@'&&
test1472.png,&2422с 4.2422222222
test1473.png,#[ч о1&Зчть
test1474.png,Зчя 6 иенох<
test1477.png,(чнфчъ   Ичы] 2ч >
test1478.png,1&   Чочч &@ъ
test148.png,~реЗ
test1481.png,Чауч9ю (чс ч 5
test1482.png,~коЧ' &1
test1483.png,Хофсчучн   9о о 2 ч
test1484.png,3с&36) !ён >
test1485.png,40.8 (_е
test1487.png,43,0919
test1488.png,{Чео ретож ,
test1489.png,Онертфод
test149.png,['~ем
test1490.png,^   @Л&е(ося
test1491.png,~. 4
test1494.png,12   Сеч к@рте
test1496.png,~о__лу
test1497.png,Т2лфон   "<ея
test1498.png,#о' €*4л₽
test1499.png,01,09 /9
test15.png,0Боч4чыц
test150.png,чисйн к
test1500.png,7хефон   &^   сод
test1501.png,МОореу   @лщ 9 
test1503.png,Фччоо   726ию2о/и2
test1504.png,9 том 'СР 9р фоюг
test1505.png,оэн @уаея
test1506.png,6 э7л Ре   реж
test1507.png,"ч   оемофе
test1508.png,{ЮоесАФтонсяом `
testt1508.png, моерчо
test1509.png,Рфеся   оел е₽
test151.png,[моло)
test1510.png,Фё _ое   е0%
test1511.png,'0411 Яче   ч% #ег;
test1513.png,319592 .
testt1513.png,_/ъ@фчииь2 _ю
test1515.png,(олчщф чч _1ф
test1516.png,6 е 7феч @+хчтък{9/;
test1519.png,@еое "~ощ@/еж@
test152.png,~&) й
test1520.png,"__~,&!2;&
test1521.png,#о_19/4е &2%
test1522.png,# Фио
test1523.png,?2 0о)ъ Ф/уъсо&
test1524.png,<_@@_  289
test1527.png,и )4& (о
test1530.png,0Хд {жжжх
test1531.png,1[чж}   4 ~чжжж&
test1532.png,7.40,2678
test1533.png,[#о&#
test1534.png,КА   9е&слб4 {
test1535.png,ди4о+и2*еЖ
test1536.png,15. 08 86ъ;
test1539.png,"о4ц4- < 0 Сое  ₽ ё
test154.png,{хд 
test1541.png,&м {( 
test1544.png,~~и#е   иеб
test1545.png,(иц?    "тЖит
test1546.png,Й& @₽а  ,
test1547.png,8 987ч 0 /96 4 з
test1548.png,(ЪлМшр[имд .
test1549.png,(м  л   М.В
test155.png,Сф+9
test1550.png,[С^Ч
test1551.png,Пмииро х
test1552.png,((Ь_( 0 1~ !%с Ь4
test1553.png,{~ `
test1558.png,Ло_ноичъб 2
test1559.png,~овыя
test156.png,[осячиши
test1560.png,0Лт~Фекнгеяхо+
test1561.png,(белож+ ~~~#
test1562.png,с;   ск#жехъфя
test1563.png,75. 03. о3 ?
test1564.png,@,_>   (ъы
test1565.png,~9   (+1е Ы+~ч
test1566.png,@9,88с   ( . _!е_₽
test1567.png,0ъ2ч+  ~ ?ек+?
test1568.png,@9,&) %се
test1569.png,2урщъ&яеннощ
test157.png,еэ 3
test1571.png,'7/оз /оз
test1572.png,Бе3% фб %, %_
test1573.png,083э Клл6;я
test1574.png,ФмЖ?
test1575.png,28.40-2946
test1576.png,Занцлэ
test1577.png,0 93 € "л
test1578.png,{ы чъ {8
test1579.png,0 З89 #я Рео"%
test158.png,[Лимбйиая
test1580.png,~₽ _{ефъри
test1581.png,#8 45 Аины"
test1583.png,0*4ый и
test1584.png,С @{СФЖмоя
test1587.png,?4&ф Рефонод
test1588.png,28.40.2046
test1589.png,Беежв я } > # 
test159.png,{фрзасвах
test1590.png,08 ъ с _ е .  е х
test1591.png,&ъ@_@ &
test1592.png,~~&_~
test1593.png,@ & +2 4о
test1597.png, суус а
test1599.png,40 . 4 2 46
test16.png,РАсдоюрчм
test160.png,€&;&
test1600.png,и%фч[4
test1603.png,[&мх {
test1604.png,{ чурщ
test1605.png,0юо% 9се_1966 +222
test1606.png,ш@!чо_ {968 юро
test1607.png,#е_{ _щ@ а _
test161.png,0{4 ц6чод
test162.png,[&6 /
test163.png, Аойчь00
test164.png,[4{(о^шыо
test165.png,ПЧсть
test166.png,'4@р6оро `
test167.png,&(&оц;
test168.png,ЖАиес;че4
test169.png,Фнмеи/%о
test17.png,Лр?ибкочыч
test170.png,съ/дио
test171.png,И7
test172.png,{<ч
test173.png,Фонт
test174.png,Ж#~(ч
test175.png,ХОия
test176.png,иОЮЯчеч
test177.png,[?#дачы |
test178.png,"л? |
test179.png,90фмды
test18.png,Цъкф
test180.png,Ниддо
test181.png,Фо(илтибч&
test182.png,'(+
test183.png,П(оми8
test184.png,иер"фю
test185.png,(резЧмтям
test186.png,ир@дп  очим;
test187.png,Яиямч}
test188.png,ЗАмемин ,
test189.png,ГАкъритм 
test19.png,О_ #?4эль с
test190.png,{0 ,0 и
test191.png,юо учдза
test192.png,мю б1>
test193.png,&б" @
test194.png,[Зля
test195.png,Яри Фом
test196.png,'ч
test197.png,РеАлиф им
test198.png,'иоэфоиичемт
test199.png,Ч}онорфч?н
test2.png,[о₽яюор
test20.png,$9  2  2  ,2
test200.png,поиорЧюия' &чъ
test201.png,с6
test202.png,Ч9л
test203.png,1чж"ччыьосъ
test204.png,ЭКОМОмччиой
test205.png,кохОом 
test206.png,Ффмм]
test207.png,ИА
test208.png,[юри ъ
test209.png,кОшчч
test21.png,'ч
test210.png,Фрч&
test211.png,Съыэкж_оеть
test212.png, Зе%бджж
test213.png,1702. 744; ;' 53-+5 ₽2
test214.png,"цо&: ' 375-44-794
test215.png,;хЁъеотил 3
test216.png,/5 _е ₽
test217.png,,8,44, 51"
test218.png,~ 944479+#+ "
test219.png,@оедё:
test22.png,нормипьиои
test220.png,@Ю#7б:Тбъъ{
test221.png,{со& %ч[о_
test222.png,Тж[ы&4
test223.png,о4 %
test224.png,Ъд"&
test225.png,~н[
test226.png,&_
test227.png,~ощшч 1924*1 ,
test228.png,ссте&&
test229.png,"( жт/ь)
test23.png,0 ло 
test230.png,ОДксцсс
test231.png,2е22
test232.png,к&хе}_яч7
test233.png,Ткер :
test234.png,О'о 
test235.png,#ес; ю _
test236.png,сксеэ 
test237.png,~&и соъъ
test238.png,о5Дя / #{ц#
test239.png,[ФАофиыч
test24.png,~@)Эщя
testt24.png,фо)!нш2
test240.png,#еес;~{обашы
test241.png,#е/охэфс
test242.png,кэ"у" %о €
test243.png,28
test244.png,&кгерч
test245.png,М & ко4
test246.png,{сииис
test247.png,4с7 14
test248.png,%~/{~
test249.png,'е€
test25.png,94% п89 &%
test250.png,ска %|
test251.png,448я4*4
test252.png,~~&
test253.png,же}%
test254.png,Вкк г%
test255.png,[217 7
test256.png,~ бек"%/
test257.png,[бцоб}кч
test258.png,Рчг
test259.png,~@)&мъ (л
test26.png,!рм^эо 
test260.png,те"Зор с
test261.png,''5*
test262.png,Солочно ?
test263.png,(РЗлм9 |4мя%
test264.png,Фухкнич~з
test265.png,оходчт 3
test266.png,5 Э3сло ка я
test267.png,Р&Зчскез
test268.png,мгралдкюсъ
test269.png,@0Ю{~0 [- алдбчулч
test27.png,) л
test270.png,~х&ла
test271.png, {о{чот
test272.png,Юогъефостъ
test273.png,[экскФя
test274.png,Окол4о
test275.png,{Ч э(г
test276.png,Очахч^
test277.png,[цЖнмй
test278.png,поч?л"л
test279.png,&гоморс
test28.png,на: @СКоВании
test280.png,х@Ро4_те {&€к@
test281.png,(@х+"
test282.png,ПЧРоВЭ(я
test283.png,{ГОФД[с
test284.png,С@_4 &
test285.png,Рылибо$> .
test286.png,@СЗсто эчж
test287.png,РоЗкостю
test288.png,скочч
test289.png,СЕТОЧКАз
test29.png,чрч о 
test290.png,{8д4
test291.png,0Б44схъ
test292.png,[Ал
test293.png,ЮРАА
test294.png,{ФО=кХъРОВАКИЯ
test295.png,О(РАТОР
test296.png,~ТОчКо%
test297.png,коало
test298.png,((асо Цацка
test299.png,Жлжоыцк
test3.png,'Чфбиробфм
test30.png,чи0
test300.png,(об   46
test301.png,~(р ж4
test302.png,сома& @ача
test303.png,Соточ(6%
test304.png,~(эрч4 4
test305.png,2
test306.png,{8{Зыё4ъ:
test307.png,Пор?5о<
test308.png,3699чд
test309.png,66@Рд(оыц @<м 3
test31.png,2ы
test310.png,[:т
test311.png,огросочрУет
test312.png,Теорежла
test313.png,Ччюоаъэ6
test314.png,0О94ылсхч
test315.png,0ъ &  >
test316.png,[скцчч.
test317.png,'800
test318.png,'И&₽ф*^ь иж
test319.png,РС
test32.png,( &им
test320.png,Эщ &иъ 
test321.png,Ц"е;&
test322.png,=
test323.png,7
test324.png,~Е кц:
test326.png,'рч₽ 2
test328.png,"{%
test329.png,Ус^еб ~
test33.png,~ом<ш&
test330.png,27 с
test331.png,'&€
test332.png,€съ 
test333.png,'с{ь & ~ (@ &ъ
test334.png,(ел
test335.png,{чо   ~ (ос
test336.png,{е .~& _
test337.png,"%'с  /6 &@_~€
test338.png,05, 1, 2022
test339.png,@6ы@ ~ч0
test34.png,иРфесм 4оочш
test340.png,'ёе; 1&" ; ё{с4<
test341.png,ге Э&
test342.png,#"{"4& ,
test343.png,{м
test344.png,79 э &
test345.png,Дсхо)я
test346.png,75{€,2020
test347.png,~ "ус81
test348.png,Л&с
test349.png,Прч
test35.png,0*уч
test350.png,':кссц
test351.png,'':ё:
test352.png,'ск+{ 
test353.png,€ь~ч
test354.png,@с~
test355.png,Яък
test356.png,~ч_( &
test357.png,@ч
test358.png,~е тод6
test359.png,₽" Инъичочч
test36.png,'чбч
test360.png, %оыЪ %
test361.png,~_х
test362.png,Ъ
test363.png,"Хе[ектеристц €
test364.png,с+&&& -
test365.png,Ке фц&&
test366.png,[сь   .
test367.png,~ё/ъод6
test368.png,%4 %!ьъ-
test369.png,66( ыс% &с& .
test37.png,моФэ
test370.png,с& +
test371.png,[уичи
test372.png,7ч.0.6
test373.png,[0(0
test374.png,"~"@@4
test375.png,'ИДб Ь;
test376.png,ХОЩУУ0 
test377.png,ищмеххсрлх
test378.png,[#@ жи
test379.png,~Ф@4
test38.png,0М'
test380.png,{ч_?бо
test381.png,%ъ%#
test382.png," [Я/кы
test383.png,[#учссульс
test384.png,"4окоы
test385.png,ци? <и@ное
test386.png, 35 % оо (7/,& 7л|
test387.png,1{чэ26 € ъ #
test388.png,ч {сЧу&#.5
test389.png,70 222222   0267 ,
test39.png,'ЧИм
test390.png,#@-&& . %
test391.png,"~л6 40-с ъ
test394.png,ея ееа +/еа
test395.png,"/#е-4&ЭЧ~~
test396.png,6_еэ _ие&
test397.png,Ж &е? %
test398.png,~
test399.png,4/~
test4.png,ОМомы
test40.png,А ориъ_
test400.png,2оеъ-оэ%&
test401.png,{А-еее-#/-&
test402.png,Йуе
test403.png,е2_& )е&%&
test404.png,72аРРрых +
test405.png,{0224о8 4,2 .
test406.png,[фжъех~ -
test407.png,#Яф т% че 4
test408.png, 27*42+4
test41.png,ЭАмидилжж
test413.png,7А3 коября 4992 ;о$с
test414.png, 34 чюэня 2042 ёоф&
test415.png, @#и
test416.png, рил
test417.png,04. 4о 19 9 2
test418.png,#ре;ч. кс
test42.png,исы?обач >
test420.png,фбехчкч&6 €ха0Ч
test421.png, аб 5оло&чх6
test422.png,йо собси бенкомч
test423.png,"4,4:
test424.png,{049 кнный
test425.png,"/РДУ
test426.png,7Ъч9л(;
test427.png,"Ы:
test428.png,~€Ч*0 
test429.png,ХУФЛИ.
test43.png,ио2'
test430.png,~[94Ф6&
test431.png,%ж?[ %
test432.png,ескоое
test433.png,кс;
test434.png,#7ъ
test435.png,Фоге
test436.png,#э{40хос/
test437.png,осфее&
test438.png,0 4 &
test439.png,++2
test44.png,Яя
test440.png,6 ф'шж
test441.png,(<сс/о7
test442.png,>0 <
test443.png, 2942
test444.png,'#/ ф/ _
test445.png,Ка
test446.png,иос
test447.png,съ/е<г 
test448.png,;учоч ;
test449.png,'842074
test45.png,РАЗНОСТНА Я
test450.png,Ф90П Р МЕТРУЧЕСЖОЕ
test451.png, сточияя
test452.png,КФФРДИКАтА
test453.png,4е4
test454.png,морм4
test455.png,Прям0 то4ьни* Е
test456.png,Ссток
test457.png,СЕМЕЙС?0
test458.png,ичмчы _
test459.png,ЧЧж
test46.png,СХЕМА
test460.png,~Скешо
test461.png,ч4ъ
test462.png,ИУМЕРАИЧЛ
test463.png,(с &
test464.png,СЕТКА
test465.png,@чи*;ч;
test466.png,ВЕКТОРИА 9
test467.png,3%ч ;
test468.png,сеточиом
test469.png,ПЯРОМЕТР
test47.png,УРАВИЕНИЕ
testt47.png,АВИХЕНИЯ
test470.png,(4+ъ чулх]
test471.png,оир &!ъ64
test472.png,Фоб .Ам
test473.png,~еся /#&
test474.png,[ЯчедкА 
test475.png, [вепонотнтемиом
test476.png,проЕктчРоРЯЧИЯ
test477.png,РЯВнОМЕРиА Я
test478.png,[погрЕшуосъь
test479.png,НОрмя
